[2023/02/06 11:49:02]Information:  Creating hosting services. [Program.cs > Main() > Line 39] System.Exception: Exception test
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:27]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
[2023/02/06 11:49:28]Information:  Hello World!
